1,0,0.00354745
2,0,0.00517578
3,0,0.00671296
4,0,0.00816334
5,0,0.00953125
6,0,0.010821
7,0,0.012037
8,0,0.0131836
9,0,0.014265
10,0,0.0152857
11,0,0.01625
12,0,0.0171622
13,0,0.0180266
14,0,0.0188477
15,0,0.0196296
16,0,0.0203769
17,0,0.0210937
18,0,0.0217846
19,0,0.0224537
20,0,0.0231055
21,0,0.0237442
22,0,0.0243743
23,0,-0.00354745
24,0,-0.00517578
25,0,-0.00671296
26,0,-0.00816334
27,0,-0.00953125
28,0,-0.010821
29,0,-0.012037
30,0,-0.0131836
31,0,-0.014265
32,0,-0.0152857
33,0,-0.01625
34,0,-0.0171622
35,0,-0.0180266
36,0,-0.0188477
37,0,-0.0196296
38,0,-0.0203769
39,0,-0.0210937
40,0,-0.0217846
41,0,-0.0224537
42,0,-0.0231055
43,0,-0.0237442
44,0,-0.0243743
45,0,0.00354745
46,0,0.00517578
47,0,0.00671296
48,0,0.00816334
49,0,0.00953125
50,0,0.010821
51,0,0.00517578
52,0,0.00671296
53,0,0.00816334
54,0,0.00953125
55,0,0.010821
56,0,0.012037
57,0,0.0131836
58,0,0.014265
59,0,0.0152857
60,0,0.01625
61,0,0.0171622
62,0,0.0180266
63,0,0.0188477
64,0,0.0196296
65,0,0.0203769
66,0,0.0210937
67,0,0.0217846
68,0,0.0224537
69,0,0.0231055
70,0,0.0237442
71,0,0.0243743
72,0,-0.00354745
73,0,-0.00517578
74,0,-0.00671296
75,0,-0.00816334
76,0,-0.00953125
77,0,-0.010821
78,0,-0.012037
79,0,-0.0131836
80,0,-0.014265
81,0,-0.0152857
82,0,-0.01625
83,0,-0.0171622
84,0,-0.0180266
85,0,-0.0188477
86,0,-0.0196296
87,0,-0.0203769
88,0,-0.0210937
89,0,-0.0217846
90,0,-0.0224537
91,0,-0.0231055
92,0,-0.0237442
93,0,-0.0243743
94,0,0.00354745
95,0,0.00517578
96,0,0.00671296
97,0,0.00816334
98,0,0.00953125
99,0,0.010821
100,0,0.012037
101,0,0.00671296
102,0,0.00816334
103,0,0.00953125
104,0,0.010821
105,0,0.012037
106,0,0.0131836
107,0,0.014265
108,0,0.0152857
109,0,0.01625
110,0,0.0171622
111,0,0.0180266
112,0,0.0188477
113,0,0.0196296
114,0,0.0203769
115,0,0.0210937
116,0,0.0217846
117,0,0.0224537
118,0,0.0231055
119,0,0.0237442
120,0,0.0243743
121,0,-0.00354745
122,0,-0.00517578
123,0,-0.00671296
124,0,-0.00816334
125,0,-0.00953125
126,0,-0.010821
127,0,-0.012037
128,0,-0.0131836
129,0,-0.014265
130,0,-0.0152857
131,0,-0.01625
132,0,-0.0171622
133,0,-0.0180266
134,0,-0.0188477
135,0,-0.0196296
136,0,-0.0203769
137,0,-0.0210937
138,0,-0.0217846
139,0,-0.0224537
140,0,-0.0231055
141,0,-0.0237442
142,0,-0.0243743
143,0,0.00354745
144,0,0.00517578
145,0,0.00671296
146,0,0.00816334
147,0,0.00953125
148,0,0.010821
149,0,0.012037
150,0,0.0131836
151,0,0.00816334
152,0,0.00953125
153,0,0.010821
154,0,0.012037
155,0,0.0131836
156,0,0.014265
157,0,0.0152857
158,0,0.01625
159,0,0.0171622
160,0,0.0180266
161,0,0.0188477
162,0,0.0196296
163,0,0.0203769
164,0,0.0210937
165,0,0.0217846
166,0,0.0224537
167,0,0.0231055
168,0,0.0237442
169,0,0.0243743
170,0,-0.00354745
171,0,-0.00517578
172,0,-0.00671296
173,0,-0.00816334
174,0,-0.00953125
175,0,-0.010821
176,0,-0.012037
177,0,-0.0131836
178,0,-0.014265
179,0,-0.0152857
180,0,-0.01625
181,0,-0.0171622
182,0,-0.0180266
183,0,-0.0188477
184,0,-0.0196296
185,0,-0.0203769
186,0,-0.0210937
187,0,-0.0217846
188,0,-0.0224537
189,0,-0.0231055
190,0,-0.0237442
191,0,-0.0243743
192,0,0.00354745
193,0,0.00517578
194,0,0.00671296
195,0,0.00816334
196,0,0.00953125
197,0,0.010821
198,0,0.012037
199,0,0.0131836
200,0,0.014265
201,0,0.00953125
202,0,0.010821
203,0,0.012037
204,0,0.0131836
205,0,0.014265
206,0,0.0152857
207,0,0.01625
208,0,0.0171622
209,0,0.0180266
210,0,0.0188477
211,0,0.0196296
212,0,0.0203769
213,0,0.0210937
214,0,0.0217846
215,0,0.0224537
216,0,0.0231055
217,0,0.0237442
218,0,0.0243743
219,0,-0.00354745
220,0,-0.00517578
221,0,-0.00671296
222,0,-0.00816334
223,0,-0.00953125
224,0,-0.010821
225,0,-0.012037
226,0,-0.0131836
227,0,-0.014265
228,0,-0.0152857
229,0,-0.01625
230,0,-0.0171622
231,0,-0.0180266
232,0,-0.0188477
233,0,-0.0196296
234,0,-0.0203769
235,0,-0.0210937
236,0,-0.0217846
237,0,-0.0224537
238,0,-0.0231055
239,0,-0.0237442
240,0,-0.0243743
241,0,0.00354745
242,0,0.00517578
243,0,0.00671296
244,0,0.00816334
245,0,0.00953125
246,0,0.010821
247,0,0.012037
248,0,0.0131836
249,0,0.014265
250,0,0.0152857
251,0,0.010821
252,0,0.012037
253,0,0.0131836
254,0,0.014265
255,0,0.0152857
256,0,0.01625
257,0,0.0171622
258,0,0.0180266
259,0,0.0188477
260,0,0.0196296
261,0,0.0203769
262,0,0.0210937
263,0,0.0217846
264,0,0.0224537
265,0,0.0231055
266,0,0.0237442
267,0,0.0243743
268,0,-0.00354745
269,0,-0.00517578
270,0,-0.00671296
271,0,-0.00816334
272,0,-0.00953125
273,0,-0.010821
274,0,-0.012037
275,0,-0.0131836
276,0,-0.014265
277,0,-0.0152857
278,0,-0.01625
279,0,-0.0171622
280,0,-0.0180266
281,0,-0.0188477
282,0,-0.0196296
283,0,-0.0203769
284,0,-0.0210937
285,0,-0.0217846
286,0,-0.0224537
287,0,-0.0231055
288,0,-0.0237442
289,0,-0.0243743
290,0,0.00354745
291,0,0.00517578
292,0,0.00671296
293,0,0.00816334
294,0,0.00953125
295,0,0.010821
296,0,0.012037
297,0,0.0131836
298,0,0.014265
299,0,0.0152857
300,0,0.01625
301,0,0.012037
302,0,0.0131836
303,0,0.014265
304,0,0.0152857
305,0,0.01625
306,0,0.0171622
307,0,0.0180266
308,0,0.0188477
309,0,0.0196296
310,0,0.0203769
311,0,0.0210937
312,0,0.0217846
313,0,0.0224537
314,0,0.0231055
315,0,0.0237442
316,0,0.0243743
317,0,-0.00354745
318,0,-0.00517578
319,0,-0.00671296
320,0,-0.00816334
321,0,-0.00953125
322,0,-0.010821
323,0,-0.012037
324,0,-0.0131836
325,0,-0.014265
326,0,-0.0152857
327,0,-0.01625
328,0,-0.0171622
329,0,-0.0180266
330,0,-0.0188477
331,0,-0.0196296
332,0,-0.0203769
333,0,-0.0210937
334,0,-0.0217846
335,0,-0.0224537
336,0,-0.0231055
337,0,-0.0237442
338,0,-0.0243743
339,0,0.00354745
340,0,0.00517578
341,0,0.00671296
342,0,0.00816334
343,0,0.00953125
344,0,0.010821
345,0,0.012037
346,0,0.0131836
347,0,0.014265
348,0,0.0152857
349,0,0.01625
350,0,0.0171622
351,0,0.0131836
352,0,0.014265
353,0,0.0152857
354,0,0.01625
355,0,0.0171622
356,0,0.0180266
357,0,0.0188477
358,0,0.0196296
359,0,0.0203769
360,0,0.0210937
361,0,0.0217846
362,0,0.0224537
363,0,0.0231055
364,0,0.0237442
365,0,0.0243743
366,0,-0.00354745
367,0,-0.00517578
368,0,-0.00671296
369,0,-0.00816334
370,0,-0.00953125
371,0,-0.010821
372,0,-0.012037
373,0,-0.0131836
374,0,-0.014265
375,0,-0.0152857
376,0,-0.01625
377,0,-0.0171622
378,0,-0.0180266
379,0,-0.0188477
380,0,-0.0196296
381,0,-0.0203769
382,0,-0.0210937
383,0,-0.0217846
384,0,-0.0224537
385,0,-0.0231055
386,0,-0.0237442
387,0,-0.0243743
388,0,0.00354745
389,0,0.00517578
390,0,0.00671296
391,0,0.00816334
392,0,0.00953125
393,0,0.010821
394,0,0.012037
395,0,0.0131836
396,0,0.014265
397,0,0.0152857
398,0,0.01625
399,0,0.0171622
400,0,0.0180266
401,0,0.014265
402,0,0.0152857
403,0,0.01625
404,0,0.0171622
405,0,0.0180266
406,0,0.0188477
407,0,0.0196296
408,0,0.0203769
409,0,0.0210937
410,0,0.0217846
411,0,0.0224537
412,0,0.0231055
413,0,0.0237442
414,0,0.0243743
415,0,-0.00354745
416,0,-0.00517578
417,0,-0.00671296
418,0,-0.00816334
419,0,-0.00953125
420,0,-0.010821
421,0,-0.012037
422,0,-0.0131836
423,0,-0.014265
424,0,-0.0152857
425,0,-0.01625
426,0,-0.0171622
427,0,-0.0180266
428,0,-0.0188477
429,0,-0.0196296
430,0,-0.0203769
431,0,-0.0210937
432,0,-0.0217846
433,0,-0.0224537
434,0,-0.0231055
435,0,-0.0237442
436,0,-0.0243743
437,0,0.00354745
438,0,0.00517578
439,0,0.00671296
440,0,0.00816334
441,0,0.00953125
442,0,0.010821
443,0,0.012037
444,0,0.0131836
445,0,0.014265
446,0,0.0152857
447,0,0.01625
448,0,0.0171622
449,0,0.0180266
450,0,0.0188477
451,0,0.0152857
452,0,0.01625
453,0,0.0171622
454,0,0.0180266
455,0,0.0188477
456,0,0.0196296
457,0,0.0203769
458,0,0.0210937
459,0,0.0217846
460,0,0.0224537
461,0,0.0231055
462,0,0.0237442
463,0,0.0243743
464,0,-0.00354745
465,0,-0.00517578
466,0,-0.00671296
467,0,-0.00816334
468,0,-0.00953125
469,0,-0.010821
470,0,-0.012037
471,0,-0.0131836
472,0,-0.014265
473,0,-0.0152857
474,0,-0.01625
475,0,-0.0171622
476,0,-0.0180266
477,0,-0.0188477
478,0,-0.0196296
479,0,-0.0203769
480,0,-0.0210937
481,0,-0.0217846
482,0,-0.0224537
483,0,-0.0231055
484,0,-0.0237442
485,0,-0.0243743
486,0,0.00354745
487,0,0.00517578
488,0,0.00671296
489,0,0.00816334
490,0,0.00953125
491,0,0.010821
492,0,0.012037
493,0,0.0131836
494,0,0.014265
495,0,0.0152857
496,0,0.01625
497,0,0.0171622
498,0,0.0180266
499,0,0.0188477
500,0,0.0196296
501,0,0.01625
502,0,0.0171622
503,0,0.0180266
504,0,0.0188477
505,0,0.0196296
506,0,0.0203769
507,0,0.0210937
508,0,0.0217846
509,0,0.0224537
510,0,0.0231055
511,0,0.0237442
512,0,0.0243743
513,0,-0.00354745
514,0,-0.00517578
515,0,-0.00671296
516,0,-0.00816334
517,0,-0.00953125
518,0,-0.010821
519,0,-0.012037
520,0,-0.0131836
521,0,-0.014265
522,0,-0.0152857
523,0,-0.01625
524,0,-0.0171622
525,0,-0.0180266
526,0,-0.0188477
527,0,-0.0196296
528,0,-0.0203769
529,0,-0.0210937
530,0,-0.0217846
531,0,-0.0224537
532,0,-0.0231055
533,0,-0.0237442
534,0,-0.0243743
535,0,0.00354745
536,0,0.00517578
537,0,0.00671296
538,0,0.00816334
539,0,0.00953125
540,0,0.010821
541,0,0.012037
542,0,0.0131836
543,0,0.014265
544,0,0.0152857
545,0,0.01625
546,0,0.0171622
547,0,0.0180266
548,0,0.0188477
549,0,0.0196296
550,0,0.0203769
551,0,0.0171622
552,0,0.0180266
553,0,0.0188477
554,0,0.0196296
